20130724,144928,152896,2.72,121590.0,2.721,110.0
20130724,144801,152896,2.4,13610.0,2.8,120.0
20130724,145013,131810,2.63,79910.0,2.65,3580.0
20130724,144607,131810,3.4,185240.0,3.404,130.0
20130724,145210,131810,2.601,410490.0,2.603,6590.0
20130724,144643,131810,3.322,9140.0,3.346,40.0
20130724,145019,131810,2.65,13070.0,2.67,900.0
20130724,145219,131810,2.601,51810.0,2.602,40.0
20130724,145437,131810,2.415,47740.0,2.419,160.0
20130724,145419,131810,2.422,52230.0,2.44,3820.0
20130724,144631,131810,3.311,292930.0,3.346,800.0
20130724,145310,131810,2.5,18710.0,2.501,2970.0
20130724,145049,131810,2.6,1099090.0,2.601,26550.0
20130724,144819,131810,3.1,120440.0,3.108,340.0
20130724,144952,131810,2.62,12480.0,2.7,10930.0
20130724,145258,131810,2.5,215750.0,2.501,310.0
20130724,144649,131810,3.31,287340.0,3.311,2130.0
20130724,145358,131810,2.6,56280.0,2.601,11840.0
20130724,144843,131810,2.9,41870.0,2.98,500.0
20130724,144713,131810,3.21,299210.0,3.211,30.0
20130724,145319,131810,2.5,24830.0,2.505,180.0
20130724,144816,131810,3.0,160130.0,3.01,1340.0
20130724,145355,131810,2.421,293150.0,2.5,17320.0
20130724,144837,131810,2.43,2760.0,2.89,2860.0
20130724,145140,131810,2.603,51440.0,2.8,7490.0
20130724,144825,131810,3.0,91350.0,3.1,930.0
20130724,145413,131810,2.421,43160.0,2.44,14360.0
20130724,145511,131810,2.413,121050.0,2.414,173150.0
20130724,145514,131810,2.413,97320.0,2.414,207560.0
20130724,144613,131810,3.4,176630.0,3.44,7160.0
20130724,145149,131810,2.603,19570.0,2.61,5930.0
20130724,145234,131810,2.6,101010.0,2.601,237860.0
20130724,144746,131810,2.89,7340.0,3.0,10240.0
20130724,144858,131810,2.72,401500.0,2.8,21840.0
20130724,145340,131810,2.53,97530.0,2.55,540.0
20130724,145455,131810,2.414,145850.0,2.415,82270.0
20130724,145055,131810,2.85,1429120.0,2.86,930.0
20130724,145240,131810,2.413,177200.0,2.5,600.0
20130724,145504,131810,2.413,160770.0,2.414,6790.0
20130724,145152,131810,2.601,301690.0,2.603,7500.0
20130724,145243,131810,2.413,172780.0,2.52,300.0
20130724,145252,131810,2.414,43680.0,2.5,760.0
20130724,144637,131810,3.32,580.0,3.4,257090.0
20130724,145425,131810,2.415,81650.0,2.42,790.0
20130724,144919,131810,2.721,74690.0,2.722,2630.0
20130724,144619,131810,3.4,112310.0,3.412,180.0
20130724,144855,131810,2.72,413360.0,2.8,21000.0
20130724,144916,131810,2.72,277940.0,2.722,5410.0
20130724,144934,131810,2.72,59300.0,2.721,3790.0
20130724,144731,131810,3.11,356610.0,3.19,2000.0
20130724,145116,131810,2.85,842600.0,2.855,970.0
20130724,144743,131810,2.89,7340.0,3.0,720.0
20130724,145404,131810,2.44,9750.0,2.5,350.0
20130724,144849,131810,2.9,10930.0,2.97,500.0
20130724,144707,131810,3.211,85770.0,3.3,9740.0
20130724,145759,131810,2.0,148340.0,2.0,148340.0
20130724,145729,131810,2.0,146110.0,2.0,146110.0
20130724,145750,131810,2.0,146110.0,2.0,146110.0
20130724,145711,131810,2.0,38110.0,2.0,38110.0
20130724,145653,131810,2.1,67830.0,2.189,1630.0
20130724,145541,131810,2.4,295660.0,2.401,13000.0
20130724,145641,178965,2.0,72070.0,2.2,1560.0
20130724,145632,178965,2.0,197540.0,2.1,3000.0
20130724,145659,178965,0.0,0.0,0.0,0.0
20130724,145611,178965,2.35,36410.0,2.4,133620.0
20130724,145741,178965,2.0,146110.0,2.0,146110.0
20130724,145605,178965,2.35,46040.0,2.4,95890.0
20130724,145556,178965,2.4,85240.0,2.401,83410.0
20130724,145720,178965,2.0,46110.0,2.0,46110.0
20130724,145614,178965,2.35,19800.0,2.37,630.0
20130724,145529,178965,2.401,228440.0,2.408,800.0
20130724,145620,178965,2.3,26210.0,2.35,31750.0
20130724,145535,178965,2.401,93230.0,2.41,9630.0
20130724,145526,178965,2.4,326030.0,2.41,6570.0
20130724,145547,178965,2.4,205590.0,2.401,24710.0
20130724,145647,178965,2.0,7580.0,2.1,5340.0
20130724,145656,178965,2.1,26910.0,2.189,1630.0
20130724,145553,178965,2.4,127080.0,2.401,72360.0
20130724,145623,178965,2.3,20470.0,2.32,1620.0
20130724,145635,178965,2.0,190260.0,2.1,3000.0
20130724,145602,131810,2.35,49000.0,2.4,26540.0
20130724,145644,131810,2.1,14450.0,2.2,2470.0
20130724,093247,131810,4.06,118980.0,4.069,1610.0
20130724,093044,131810,3.82,1006630.0,3.85,2200.0
20130724,093444,131810,4.2,841650.0,4.207,800.0
20130724,093159,131810,4.03,1020080.0,4.04,200.0
20130724,093323,131810,4.1,800250.0,4.107,100.0
20130724,093611,131810,4.511,36890.0,4.516,1820.0
20130724,093150,131810,4.03,92790.0,4.035,100.0
20130724,093326,131810,4.1,794180.0,4.108,30.0
20130724,093608,131810,4.51,517870.0,4.511,1000.0
20130724,093126,131810,3.97,22200.0,4.0,530.0
20130724,093505,131810,4.205,25270.0,4.207,220.0
20130724,093038,131810,3.82,13740.0,3.83,500.0
20130724,093108,131810,3.96,61170.0,3.969,1000.0
20130724,093017,131810,3.75,16180.0,3.758,40.0
20130724,093605,131810,4.52,4470.0,4.526,230.0
20130724,093602,131810,4.51,629100.0,4.511,100.0
20130724,093332,131810,4.107,5260.0,4.108,5370.0
20130724,093405,131810,4.126,9230.0,4.128,500.0
20130724,093356,131810,4.12,974470.0,4.126,180.0
20130724,093559,131810,4.51,687120.0,4.52,1730.0
20130724,093335,131810,4.1,775690.0,4.106,30.0
20130724,093502,131810,4.205,34890.0,4.207,1740.0
20130724,093020,131810,3.75,10060.0,3.758,40.0
20130724,093202,131810,4.035,3130.0,4.04,200.0
20130724,093553,131810,4.51,813110.0,4.511,250.0
20130724,093550,131810,4.5,1103430.0,4.511,250.0
20130724,093459,131810,4.205,45660.0,4.207,260.0
20130724,093156,131810,4.03,1030340.0,4.035,100.0
20130724,093435,131810,4.2,893320.0,4.205,430.0
20130724,093408,131810,4.12,920470.0,4.126,390.0
20130724,093023,131810,3.75,9960.0,3.758,40.0
20130724,093547,131810,4.5,1135000.0,4.51,550.0
20130724,093120,131810,3.96,47000.0,3.969,100.0
20130724,093544,131810,4.5,1208940.0,4.51,550.0
20130724,093441,131810,4.205,7200.0,4.207,800.0
20130724,093059,131810,3.96,87800.0,3.969,70.0
20130724,093341,131810,4.1,760630.0,4.107,870.0
20130724,093541,131810,4.501,7990.0,4.51,350.0
20130724,093105,131810,3.96,68190.0,3.969,940.0
20130724,093359,856974,4.12,956320.0,4.126,180.0
20130724,093302,856974,4.107,3630.0,4.108,100.0
20130724,093538,856974,4.5,1251170.0,4.501,160.0
20130724,093223,856974,4.035,81290.0,4.04,450.0
20130724,093211,856974,4.049,7080.0,4.05,3050.0
20130724,093026,856974,3.758,23490.0,3.77,200.0
20130724,093708,856974,4.55,7000.0,4.558,350.0
20130724,093453,856974,4.207,8410.0,4.21,1220.0
20130724,093029,856974,3.8,159280.0,3.82,720.0
20130724,093532,856974,4.205,8360.0,4.21,530.0
20130724,093344,856974,4.113,32400.0,4.118,200.0
20130724,093153,856974,4.03,1070680.0,4.035,100.0
20130724,093047,856974,3.9,309870.0,3.93,2000.0
20130724,093659,856974,4.516,22340.0,4.6,3570.0
20130724,093529,856974,4.205,33040.0,4.207,4730.0
20130724,093144,856974,4.0,112420.0,4.001,560.0
20130724,093438,856974,4.2,889370.0,4.205,430.0
20130724,093041,856974,3.82,10200.0,3.83,500.0
20130724,092459,856974,3.0,379020.0,0.0,0.0
20130724,093411,856974,4.165,87580.0,4.18,2350.0
20130724,093429,856974,4.188,3680.0,4.189,30.0
20130724,093129,856974,3.96,40430.0,3.969,550.0
20130724,093117,856974,3.969,9190.0,3.97,320.0
20130724,093032,856974,3.8,154600.0,3.82,720.0
20130724,093526,856974,4.205,59430.0,4.207,22680.0
20130724,093426,856974,4.18,5200.0,4.188,610.0
20130724,093423,856974,4.18,6330.0,4.188,610.0
20130724,093102,856974,3.96,80850.0,3.969,70.0
20130724,093050,856974,3.9,1099140.0,3.93,2000.0
20130724,093241,856974,4.035,25000.0,4.04,480.0
20130724,093147,856974,4.0,49510.0,4.006,520.0
20130724,093414,856974,4.165,74880.0,4.18,2450.0
20130724,093420,856974,4.165,27550.0,4.18,2600.0
20130724,093220,856974,4.035,83040.0,4.04,2670.0
20130724,093138,856974,4.0,155430.0,4.006,520.0
20130724,093402,856974,4.126,5060.0,4.128,500.0
20130724,093347,856974,4.113,6570.0,4.16,2170.0
20130724,093702,856974,4.516,19290.0,4.55,760.0
20130724,093053,856974,3.9,2078980.0,3.93,2000.0
20130724,093417,856974,4.165,46640.0,4.18,2450.0
20130724,093650,856974,4.6,228650.0,4.62,1670.0
20130724,093523,856974,4.205,71980.0,4.207,21230.0
20130724,093305,856974,4.108,7630.0,4.11,10.0
20130724,093123,856974,4.0,7070.0,4.01,500.0
20130724,093229,856974,4.04,9410.0,4.048,700.0
20130724,093238,856974,4.035,29560.0,4.04,3380.0
20130724,093235,856974,4.035,36620.0,4.04,2830.0
20130724,093520,856974,4.2,814250.0,4.205,8950.0
20130724,093256,856974,4.1,885150.0,4.107,200.0
20130724,093232,856974,4.035,57130.0,4.04,12590.0
20130724,093217,856974,4.035,94870.0,4.049,300.0
20130724,093114,856974,3.969,16320.0,3.97,320.0
20130724,093350,856974,4.118,7820.0,4.12,500.0
20130724,093308,856974,4.108,250.0,4.11,580.0
20130724,093647,856974,4.6,294240.0,4.65,1560.0
20130724,093311,856974,4.1,836910.0,4.11,1060.0
20130724,093447,856974,4.205,7680.0,4.207,800.0
20130724,093517,856974,4.2,817360.0,4.205,10790.0
20130724,093641,856974,4.62,4720.0,4.64,10.0
20130724,093214,856974,4.049,640.0,4.05,3460.0
20130724,093653,856974,4.6,113830.0,4.62,1970.0
20130724,093711,856974,4.51,259100.0,4.515,650.0
20130724,093635,856974,4.6,403650.0,4.62,100.0
20130724,093314,856974,4.11,1390.0,4.113,70.0
20130724,093111,856974,3.969,19840.0,3.98,50.0
20130724,093132,856974,3.96,38530.0,3.969,8010.0
20130724,093008,856974,3.71,38110.0,3.75,5090.0
20130724,093629,856974,4.515,40760.0,4.516,9830.0
20130724,093317,856974,4.11,14050.0,4.125,540.0
20130724,093035,856974,3.8,152370.0,3.82,720.0
20130724,093626,131810,4.51,335650.0,4.513,560.0
20130724,093244,131810,4.04,5280.0,4.048,980.0
20130724,093141,131810,4.0,130430.0,4.001,560.0
20130724,093011,131810,3.71,26250.0,3.75,5090.0
20130724,093226,131810,4.04,6480.0,4.048,700.0
20130724,093511,131810,4.205,7260.0,4.207,2690.0
20130724,093253,131810,4.1,904800.0,4.107,200.0
20130724,093320,131810,4.1,820980.0,4.107,950.0
20130724,093623,131810,4.51,357790.0,4.513,560.0
20130724,093353,131810,4.101,94010.0,4.119,50.0
20130724,093259,131810,4.1,875060.0,4.108,100.0
20130724,093014,131810,3.75,7560.0,3.758,40.0
20130724,093056,131810,3.9,2070730.0,3.92,630.0
20130724,093508,131810,4.205,15060.0,4.208,200.0
20130724,093208,131810,4.03,1008280.0,4.049,210.0
20130724,093656,131810,4.62,2540.0,4.64,12250.0
20130724,093617,131810,4.516,6950.0,4.52,38330.0
20130724,101107,131810,4.4,142390.0,4.401,510.0
20130724,101110,131810,4.4,131560.0,4.401,2710.0
20130724,101040,131810,4.4,290250.0,4.401,2220.0
20130724,101113,131810,4.4,111210.0,4.401,3370.0
20130724,101116,131810,4.408,274560.0,4.409,4630.0
20130724,101034,131810,4.4,301200.0,4.401,1000.0
20130724,101119,131810,4.408,259150.0,4.409,4630.0
20130724,101122,131810,4.408,246440.0,4.409,4630.0
20130724,101125,131810,4.408,233690.0,4.409,4630.0
20130724,101031,131810,4.4,308880.0,4.401,7830.0
20130724,101128,131810,4.409,1430.0,4.41,11680.0
20130724,101028,131810,4.4,323610.0,4.401,2650.0
20130724,101131,131810,4.408,215910.0,4.409,700.0
20130724,100825,131810,4.304,406890.0,4.305,9420.0
20130724,101134,131810,4.408,125410.0,4.409,700.0
20130724,101137,131810,4.408,116220.0,4.409,2680.0
20130724,101513,131810,4.36,192350.0,4.365,5610.0
20130724,101022,131810,4.401,2190.0,4.402,7800.0
20130724,101143,131810,4.408,116220.0,4.409,1290.0
20130724,101146,131810,4.408,87460.0,4.409,7600.0
20130724,101019,131810,4.4,364390.0,4.401,3510.0
20130724,101149,131810,4.408,79890.0,4.409,680.0
20130724,101152,131810,4.408,73480.0,4.409,1320.0
20130724,101013,131810,4.4,370450.0,4.401,500.0
20130724,101155,131810,4.408,59830.0,4.409,1820.0
20130724,101158,131810,4.408,45550.0,4.409,3750.0
20130724,101010,131810,4.401,2970.0,4.402,7260.0
20130724,101201,131810,4.408,39840.0,4.409,980.0
20130724,101007,131810,4.4,95200.0,4.401,4530.0
20130724,101207,131810,4.408,7340.0,4.409,3500.0
20130724,101004,131810,4.4,5080.0,4.401,2130.0
20130724,101213,131810,4.4,108840.0,4.408,4250.0
20130724,101216,131810,4.4,100550.0,4.408,12250.0
20130724,101001,131810,4.401,5780.0,4.402,7360.0
20130724,101219,131810,4.4,99090.0,4.408,18070.0
20130724,100958,131810,4.4,15990.0,4.401,2710.0
20130724,101225,131810,4.4,91940.0,4.407,50.0
20130724,101228,131810,4.4,86300.0,4.407,50.0
20130724,100822,131810,4.304,407960.0,4.305,6110.0
20130724,100952,131810,4.4,38140.0,4.401,1290.0
20130724,101234,131810,4.407,1110.0,4.408,57460.0
20130724,101237,131810,4.4,64130.0,4.408,58650.0
20130724,101240,131810,4.4,56400.0,4.405,350.0
20130724,100946,131810,4.4,61680.0,4.401,8240.0
20130724,101243,131810,4.405,7980.0,4.407,1940.0
20130724,101249,131810,4.405,2390.0,4.407,3390.0
20130724,101519,131810,4.36,187160.0,4.365,10040.0
20130724,101255,131810,4.407,3120.0,4.408,89010.0
20130724,100940,131810,4.4,96510.0,4.401,3180.0
20130724,101258,131810,4.4,37220.0,4.405,10810.0
20130724,100937,131810,4.4,110320.0,4.401,9930.0
20130724,101301,131810,4.4,29760.0,4.405,22460.0
20130724,101304,131810,4.4,2550.0,4.405,27050.0
20130724,101307,131810,4.35,936940.0,4.405,15750.0
20130724,100931,131810,4.4,155650.0,4.401,9730.0
20130724,101310,131810,4.35,936940.0,4.38,300.0
20130724,101313,131810,4.35,936940.0,4.38,300.0
20130724,100928,131810,4.401,220.0,4.402,2400.0
20130724,101319,131810,4.38,11280.0,4.387,500.0
20130724,101322,131810,4.38,11280.0,4.387,500.0
20130724,100925,131810,4.4,166140.0,4.401,8740.0
20130724,101325,131810,4.38,6700.0,4.387,500.0
20130724,101331,131810,4.387,10630.0,4.4,50230.0
20130724,101334,131810,4.36,298960.0,4.38,1700.0
20130724,100919,131810,4.4,178360.0,4.401,260.0
20130724,101337,131810,4.36,296520.0,4.38,4090.0
20130724,101340,131810,4.38,5090.0,4.387,260.0
20130724,101343,131810,4.36,296520.0,4.38,2270.0
20130724,100913,131810,4.4,184480.0,4.401,760.0
20130724,101346,131810,4.36,296310.0,4.38,8730.0
20130724,101349,131810,4.36,291190.0,4.38,3790.0
20130724,100910,131810,4.401,2050.0,4.402,570.0
20130724,101352,131810,4.36,288840.0,4.38,900.0
20130724,100907,131810,4.401,6010.0,4.402,570.0
20130724,101355,131810,4.36,287120.0,4.38,5800.0
20130724,101358,131810,4.36,232290.0,4.38,6530.0
20130724,100904,131810,4.4,191580.0,4.401,50.0
20130724,101401,131810,4.36,230440.0,4.38,600.0
20130724,100901,131810,4.4,197630.0,4.401,50.0
20130724,101407,131810,4.36,217990.0,4.38,700.0
20130724,100858,131810,4.4,16000.0,4.401,50.0
20130724,101410,745896,4.36,205300.0,4.37,830.0
20130724,101413,745896,4.37,1720.0,4.38,1330.0
20130724,100855,745896,4.305,4410.0,4.306,200.0
20130724,101416,745896,4.365,44970.0,4.38,2690.0
20130724,101419,745896,4.365,26780.0,4.37,100.0
20130724,100852,745896,4.304,365250.0,4.305,5380.0
20130724,101528,745896,4.36,168280.0,4.362,520.0
20130724,101422,745896,4.38,280.0,4.386,420.0
20130724,100849,745896,4.304,368800.0,4.305,4420.0
20130724,101425,745896,4.37,1320.0,4.38,800.0
20130724,100819,745896,4.305,9790.0,4.31,1530.0
20130724,101428,745896,4.365,49310.0,4.37,680.0
20130724,100846,745896,4.304,380360.0,4.305,3820.0
20130724,101431,745896,4.365,43810.0,4.37,10680.0
20130724,101437,745896,4.365,37070.0,4.37,20670.0
20130724,100843,745896,4.304,387010.0,4.305,5980.0
20130724,101440,745896,4.365,13950.0,4.37,20920.0
20130724,101443,745896,4.365,8340.0,4.37,21270.0
20130724,100840,745896,4.304,393170.0,4.305,13150.0
20130724,101446,745896,4.365,44790.0,4.367,410.0
20130724,100837,745896,4.304,394700.0,4.305,13090.0
20130724,101449,745896,4.365,35490.0,4.367,410.0
20130724,101525,745896,4.36,175360.0,4.365,13070.0
20130724,101452,745896,4.365,29610.0,4.367,410.0
20130724,100834,745896,4.304,402290.0,4.305,10350.0
20130724,101458,745896,4.367,7110.0,4.37,12320.0
20130724,100831,745896,4.304,404110.0,4.305,17900.0
20130724,101501,745896,4.367,2260.0,4.368,730.0
20130724,100828,745896,4.304,406740.0,4.305,12640.0
20130724,101504,745896,4.365,13850.0,4.368,730.0
20130724,101507,745896,4.36,195060.0,4.365,3910.0
20130724,101052,745896,4.4,185510.0,4.401,6860.0
20130724,101049,745896,4.4,195370.0,4.401,3150.0
20130724,101055,745896,4.401,1010.0,4.402,8390.0
20130724,101058,745896,4.4,166910.0,4.401,1710.0
20130724,101046,745896,4.4,211560.0,4.401,720.0
20130724,101101,745896,4.4,157150.0,4.401,4520.0
20130724,101043,745896,4.4,274800.0,4.401,3410.0
20130724,101104,745896,4.4,148420.0,4.401,8510.0
20130724,101510,745896,4.36,193860.0,4.365,5930.0
20130724,100812,745896,4.305,28270.0,4.31,30.0
20130724,100706,745896,4.305,13190.0,4.31,720.0
20130724,100348,745896,4.46,38940.0,4.465,800.0
20130724,100230,745896,4.5,2270.0,4.502,1120.0
20130724,100754,745896,4.304,447430.0,4.31,14390.0
20130724,100239,745896,4.478,2680.0,4.5,17980.0
20130724,100612,745896,4.303,46930.0,4.304,8690.0
20130724,100733,745896,4.304,583390.0,4.305,15520.0
20130724,100730,745896,4.304,589930.0,4.305,16110.0
20130724,100654,745896,4.305,48990.0,4.31,4240.0
20130724,100157,745896,4.465,3150.0,4.468,1940.0
20130724,100042,745896,4.452,633970.0,4.453,1310.0
20130724,100009,745896,4.45,366930.0,4.452,210.0
20130724,100351,745896,4.46,34650.0,4.465,1590.0
20130724,100203,745896,4.46,181500.0,4.465,4280.0
20130724,100051,745896,4.452,602480.0,4.453,17190.0
20130724,100533,745896,4.32,10390.0,4.4,15630.0
20130724,100303,745896,4.46,155810.0,4.465,30.0
20130724,100118,745896,4.452,472950.0,4.453,4940.0
20130724,100430,745896,4.32,4940.0,4.46,9760.0
20130724,100551,745896,4.304,28000.0,4.31,60.0
20130724,100736,745896,4.304,576180.0,4.305,7060.0
20130724,100218,745896,4.5,92660.0,4.501,1140.0
20130724,100324,745896,4.46,126950.0,4.465,250.0
20130724,100227,745896,4.501,5970.0,4.502,1120.0
20130724,100354,745896,4.465,21070.0,4.466,300.0
20130724,100236,745896,4.465,10360.0,4.468,10.0
20130724,100718,745896,4.304,600870.0,4.305,4560.0
20130724,100357,745896,4.465,21930.0,4.466,300.0
20130724,100321,745896,4.46,134580.0,4.465,6660.0
20130724,100003,745896,4.45,379410.0,4.452,4190.0
20130724,100033,745896,4.452,668110.0,4.453,490.0
20130724,100100,745896,4.452,555090.0,4.453,10570.0
20130724,100306,745896,4.498,1570.0,4.499,1140.0
20130724,100648,745896,4.304,636520.0,4.315,540.0
20130724,100400,745896,4.465,10340.0,4.466,300.0
20130724,100703,745896,4.305,18200.0,4.31,1080.0
20130724,100557,745896,4.304,20040.0,4.31,60.0
20130724,100627,745896,4.303,26680.0,4.304,8260.0
20130724,100124,745896,4.452,451560.0,4.455,5800.0
20130724,100233,745896,4.465,11730.0,4.478,300.0
20130724,100442,745896,4.32,102430.0,4.4,820.0
20130724,100530,745896,4.32,12690.0,4.4,14400.0
20130724,100221,745896,4.5,75970.0,4.501,1140.0
20130724,100715,745896,4.31,2310.0,4.315,520.0
20130724,100700,745896,4.305,34580.0,4.31,8070.0
20130724,100554,745896,4.304,26220.0,4.31,60.0
20130724,100309,745896,4.46,151190.0,4.465,2620.0
20130724,100624,745896,4.303,33610.0,4.304,7180.0
20130724,100748,745896,4.305,5550.0,4.31,12740.0
20130724,100403,745896,4.465,1160.0,4.466,300.0
20130724,100145,745896,4.46,229050.0,4.468,150.0
20130724,100800,745896,4.305,50000.0,4.31,3890.0
20130724,100506,745896,4.32,93550.0,4.4,2980.0
20130724,100130,745896,4.46,288710.0,4.468,150.0
20130724,100606,745896,4.303,50510.0,4.304,3750.0
20130724,100406,745896,4.466,10700.0,4.47,10120.0
20130724,100212,745896,4.5,125440.0,4.501,1140.0
20130724,100139,745896,4.46,251080.0,4.465,570.0
20130724,100524,745896,4.32,18360.0,4.4,10120.0
20130724,100039,745896,4.453,6290.0,4.456,50.0
20130724,100409,745896,4.466,2580.0,4.47,11950.0
20130724,100133,745896,4.46,270800.0,4.468,150.0
20130724,100315,745896,4.46,144120.0,4.465,4990.0
20130724,100815,745896,4.305,22550.0,4.31,1480.0
20130724,100618,745896,4.303,41940.0,4.304,15840.0
20130724,100200,745896,4.46,189380.0,4.465,1800.0
20130724,100109,745896,4.452,508760.0,4.453,16800.0
20130724,100054,745896,4.452,590210.0,4.453,19340.0
20130724,100045,745896,4.452,624580.0,4.453,7690.0
20130724,100433,745896,4.32,4940.0,4.46,15310.0
20130724,100412,745896,4.46,29980.0,4.465,9330.0
20130724,100215,745896,4.5,104680.0,4.501,1140.0
20130724,100500,745896,4.458,2250.0,4.459,940.0
20130724,100151,745896,4.46,206310.0,4.465,510.0
20130724,100712,745896,4.304,610430.0,4.305,260.0
20130724,100657,745896,4.305,41820.0,4.31,5410.0
20130724,100415,745896,4.46,26970.0,4.465,14910.0
20130724,100636,745896,4.304,476870.0,4.31,1830.0
20130724,100615,745896,4.303,44080.0,4.304,13610.0
20130724,100112,745896,4.452,499760.0,4.453,3510.0
20130724,100445,745896,4.32,100740.0,4.4,1810.0
20130724,100300,745896,4.465,1050.0,4.466,300.0
20130724,100503,745896,4.32,94930.0,4.459,940.0
20130724,100418,745896,4.46,16700.0,4.465,15040.0
20130724,100454,745896,4.4,3310.0,4.458,230.0
20130724,100024,745896,4.452,686000.0,4.453,390.0
20130724,100209,745896,4.46,163850.0,4.465,2700.0
20130724,100436,745896,4.32,4940.0,4.4,210.0
20130724,100421,745896,4.46,13460.0,4.465,18890.0
20130724,100512,745896,4.4,2120.0,4.42,80.0
20130724,100257,745896,4.46,158160.0,4.465,3770.0
20130724,095957,745896,4.45,398520.0,4.458,30.0
20130724,100006,745896,4.458,4320.0,4.499,10.0
20130724,100015,745896,4.45,338370.0,4.452,2900.0
20130724,100518,745896,4.32,83750.0,4.4,8780.0
20130724,100312,745896,4.46,148620.0,4.5,99770.0
20130724,100127,745896,4.452,423310.0,4.453,980.0
20130724,100027,745896,4.453,80.0,4.455,300.0
20130724,100651,745896,4.304,623540.0,4.31,340.0
20130724,100727,745896,4.304,594880.0,4.305,9870.0
20130724,100333,745896,4.465,4960.0,4.47,1500.0
20130724,100803,745896,4.305,44200.0,4.31,3890.0
20130724,100327,745896,4.46,118890.0,4.465,1130.0
20130724,100542,745896,4.304,30000.0,4.31,500.0
20130724,100251,745896,4.46,158160.0,4.465,3750.0
20130724,100600,745896,4.304,12850.0,4.32,17490.0
20130724,100609,745896,4.303,48980.0,4.304,9810.0
20130724,100018,745896,4.452,3480.0,4.453,390.0
20130724,100806,745896,4.305,38420.0,4.31,5890.0
20130724,100545,745896,4.304,29790.0,4.31,500.0
20130724,100424,745896,4.46,10650.0,4.465,22960.0
20130724,100336,745896,4.46,90270.0,4.47,1500.0
20130724,100633,745896,4.304,486140.0,4.31,1780.0
20130724,100142,745896,4.46,238460.0,4.465,570.0
20130724,100103,745896,4.452,544130.0,4.453,13460.0
20130724,100148,745896,4.46,221220.0,4.465,400.0
20130724,100339,745896,4.46,77170.0,4.465,2050.0
20130724,100245,745896,4.465,120.0,4.49,360.0
20130724,100030,745896,4.452,676380.0,4.453,400.0
20130724,100539,745896,4.304,30000.0,4.32,10010.0
